Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-17 00:00:00+07:00,74703.4104529888,76409.83353440225,74324.2053237858,76125.4296875,2521400,0.0,0.0
2023-07-19 00:00:00+07:00,75556.61874801209,75651.42002624046,74419.00340927162,74513.8046875,1017200,0.0,0.0
2023-07-20 00:00:00+07:00,74608.59278952787,74798.1953125,73944.98395912547,74798.1953125,701000,0.0,0.0
2023-07-21 00:00:00+07:00,75082.6209375,76504.6402734375,74608.61449218751,75841.03125,1050100,0.0,0.0
2023-07-24 00:00:00+07:00,75935.82429263872,76315.02940770806,74798.20894743064,75177.4140625,1348400,0.0,0.0
2023-07-26 00:00:00+07:00,76315.02869995416,77737.04786827629,75935.82358840159,77547.4453125,1711300,0.0,0.0
2023-07-28 00:00:00+07:00,76978.64141949153,78495.46194007264,76978.64141949153,78305.859375,1271700,0.0,0.0
2023-08-03 00:00:00+07:00,77263.04788399447,77831.85559847786,76220.23374077491,77073.4453125,555200,0.0,0.0
2023-08-04 00:00:00+07:00,77073.4360593286,77357.83988242575,76030.6220413057,76599.4296875,1237200,0.0,0.0
2023-08-07 00:00:00+07:00,76694.24723426095,77926.6640625,76409.84335082117,77926.6640625,618400,0.0,0.0
2023-08-08 00:00:00+07:00,78305.85755144349,78305.85755144349,76694.23578585689,77168.2421875,1258200,0.0,0.0
2023-08-09 00:00:00+07:00,77168.24379280822,77168.24379280822,76125.4296875,76125.4296875,846700,0.0,0.0
2023-08-10 00:00:00+07:00,76125.42439675632,76315.02694818037,74798.20653678797,74893.0078125,1184900,0.0,0.0
2023-08-11 00:00:00+07:00,75082.61618387909,76409.83414672544,74893.01361775819,75272.21875,568900,0.0,0.0
2023-08-14 00:00:00+07:00,75841.02644836273,75841.02644836273,74987.81490081864,75272.21875,519100,0.0,0.0
2023-08-15 00:00:00+07:00,75177.41163963608,75272.2129153481,74229.39888251582,74893.0078125,892900,0.0,0.0
2023-08-16 00:00:00+07:00,74893.00966334165,76030.625,74513.8045511222,76030.625,586800,0.0,0.0
2023-08-17 00:00:00+07:00,76030.625,76315.0288341646,73944.99688279303,76030.625,826900,0.0,0.0
